,FIPS_Code,State,Year,Month,Civilian_Pop,Civilian_Labor_Force,Labor_Force_Pct,Employed_Total,Employed_Pct,Unemployed_Total,Unemployed_Rate
21957,18,Indiana,2010,7,4971237,3180859,64.0,2863150,57.6,317709,10.0
21958,19,Iowa,2010,7,2361712,1673866,70.9,1573698,66.6,100168,6.0
21959,20,Kansas,2010,7,2150262,1499521,69.7,1397499,65.0,102022,6.8
21960,21,Kentucky,2010,7,3350635,2063585,61.6,1856614,55.4,206971,10.0
21961,22,Louisiana,2010,7,3444273,2092507,60.8,1934492,56.2,158015,7.6
21962,23,Maine,2010,7,1074529,697027,64.9,639323,59.5,57704,8.3
21963,24,Maryland,2010,7,4504017,3084531,68.5,2845807,63.2,238724,7.7
21964,25,Massachusetts,2010,7,5243644,3478152,66.3,3202585,61.1,275567,7.9
21965,26,Michigan,2010,7,7721434,4773819,61.8,4184857,54.2,588962,12.3
21966,27,Minnesota,2010,7,4116358,2943204,71.5,2729891,66.3,213313,7.2
21967,28,Mississippi,2010,7,2234489,1326873,59.4,1196962,53.6,129911,9.8
21968,29,Missouri,2010,7,4627241,3041121,65.7,2756025,59.6,285096,9.4
21969,30,Montana,2010,7,778719,501304,64.4,466066,59.9,35238,7.0
21970,31,Nebraska,2010,7,1390608,992335,71.4,946748,68.1,45587,4.6
21971,32,Nevada,2010,7,2076775,1357070,65.3,1171332,56.4,185738,13.7
21972,33,New Hampshire,2010,7,1053210,739936,70.3,696361,66.1,43575,5.9
21973,34,New Jersey,2010,7,6878670,4559205,66.3,4124395,60.0,434810,9.5
21974,35,New Mexico,2010,7,1569524,931590,59.4,858753,54.7,72837,7.8
21975,36,New York,2010,7,15362353,9638270,62.7,8807520,57.3,830750,8.6
21976,51000,New York city,2010,7,6557944,3981631,60.7,3604179,55.0,377452,9.5
21977,37,North Carolina,2010,7,7330136,4631078,63.2,4147718,56.6,483360,10.4
21978,38,North Dakota,2010,7,524646,379868,72.4,366120,69.8,13748,3.6
21979,39,Ohio,2010,7,8967602,5866162,65.4,5277025,58.8,589137,10.0
21980,40,Oklahoma,2010,7,2844698,1764974,62.0,1652848,58.1,112126,6.4
21981,41,Oregon,2010,7,3032496,1994552,65.8,1781970,58.8,212582,10.7
21982,42,Pennsylvania,2010,7,10069471,6357444,63.1,5846188,58.1,511256,8.0
21983,44,Rhode Island,2010,7,842431,572214,67.9,506297,60.1,65917,11.5
21984,45,South Carolina,2010,7,3577675,2177246,60.9,1934931,54.1,242315,11.1
21985,46,South Dakota,2010,7,617702,444371,71.9,422617,68.4,21754,4.9
21986,47,Tennessee,2010,7,4931020,3105034,63.0,2810185,57.0,294849,9.5
21987,48,Texas,2010,7,18621263,12272590,65.9,11282344,60.6,990246,8.1
21988,49,Utah,2010,7,1960150,1350000,68.9,1243121,63.4,106879,7.9
21989,50,Vermont,2010,7,506980,359881,71.0,337624,66.6,22257,6.2
21990,51,Virginia,2010,7,6168295,4167097,67.6,3865710,62.7,301387,7.2
21991,53,Washington,2010,7,5246398,3458973,65.9,3146426,60.0,312547,9.0
21992,54,West Virginia,2010,7,1482773,810702,54.7,742317,50.1,68385,8.4
21993,55,Wisconsin,2010,7,4433927,3079417,69.5,2824935,63.7,254482,8.3
21994,56,Wyoming,2010,7,434045,301585,69.5,281564,64.9,20021,6.6
21995,1,Alabama,2010,8,3708665,2215825,59.7,1993456,53.8,222369,10.0
21996,2,Alaska,2010,8,519938,361349,69.5,332690,64.0,28659,7.9
21997,4,Arizona,2010,8,4862034,3088178,63.5,2774664,57.1,313514,10.2
21998,5,Arkansas,2010,8,2238891,1357870,60.6,1252260,55.9,105610,7.8
21999,6,California,2010,8,28651165,18380281,64.2,16106916,56.2,2273365,12.4
22000,37,Los Angeles County,2010,8,7666458,4946894,64.5,4327716,56.5,619178,12.5
22001,8,Colorado,2010,8,3866394,2713080,70.2,2464356,63.7,248724,9.2
22002,9,Connecticut,2010,8,2811743,1918237,68.2,1735650,61.7,182587,9.5
22003,10,Delaware,2010,8,704160,438620,62.3,401248,57.0,37372,8.5
22004,11,District of Columbia,2010,8,506401,347691,68.7,313803,62.0,33888,9.7
22005,12,Florida,2010,8,15024207,9186214,61.1,8194731,54.5,991483,10.8
22006,13,Georgia,2010,8,7309203,4693766,64.2,4198504,57.4,495262,10.6
22007,15,Hawaii,2010,8,1045500,652315,62.4,607978,58.2,44337,6.8
22008,16,Idaho,2010,8,1167725,761137,65.2,695586,59.6,65551,8.6
22009,17,Illinois,2010,8,9901550,6600053,66.7,5933099,59.9,666954,10.1
22010,18,Indiana,2010,8,4974530,3177460,63.9,2862980,57.6,314480,9.9
22011,19,Iowa,2010,8,2363261,1672341,70.8,1572218,66.5,100123,6.0
22012,20,Kansas,2010,8,2151610,1499329,69.7,1397291,64.9,102038,6.8
22013,21,Kentucky,2010,8,3352851,2064904,61.6,1858381,55.4,206523,10.0
22014,22,Louisiana,2010,8,3447819,2091887,60.7,1931705,56.0,160182,7.7
22015,23,Maine,2010,8,1075061,697050,64.8,639483,59.5,57567,8.3
22016,24,Maryland,2010,8,4508940,3087064,68.5,2848274,63.2,238790,7.7
22017,25,Massachusetts,2010,8,5248732,3477864,66.3,3203993,61.0,273871,7.9
22018,26,Michigan,2010,8,7725162,4754004,61.5,4183007,54.1,570997,12.0
22019,27,Minnesota,2010,8,4119761,2942522,71.4,2728897,66.2,213625,7.3
22020,28,Mississippi,2010,8,2235801,1336480,59.8,1205884,53.9,130596,9.8
22021,29,Missouri,2010,8,4629639,3041423,65.7,2755882,59.5,285541,9.4
22022,30,Montana,2010,8,779335,500825,64.3,465795,59.8,35030,7.0
22023,31,Nebraska,2010,8,1391584,992637,71.3,947230,68.1,45407,4.6
22024,32,Nevada,2010,8,2078269,1356662,65.3,1170347,56.3,186315,13.7
22025,33,New Hampshire,2010,8,1053904,739536,70.2,696314,66.1,43222,5.8
22026,34,New Jersey,2010,8,6882765,4554955,66.2,4121586,59.9,433369,9.5
22027,35,New Mexico,2010,8,1571012,930117,59.2,857660,54.6,72457,7.8
22028,36,New York,2010,8,15374070,9621243,62.6,8794278,57.2,826965,8.6
22029,51000,New York city,2010,8,6563962,3974581,60.6,3600583,54.9,373998,9.4
22030,37,North Carolina,2010,8,7339044,4625433,63.0,4146285,56.5,479148,10.4
22031,38,North Dakota,2010,8,525500,380313,72.4,366628,69.8,13685,3.6
22032,39,Ohio,2010,8,8971266,5855186,65.3,5273622,58.8,581564,9.9
22033,40,Oklahoma,2010,8,2847076,1764631,62.0,1653189,58.1,111442,6.3
22034,41,Oregon,2010,8,3035865,1995295,65.7,1782838,58.7,212457,10.6
22035,42,Pennsylvania,2010,8,10075228,6356859,63.1,5848142,58.0,508717,8.0
22036,44,Rhode Island,2010,8,842697,571663,67.8,505931,60.0,65732,11.5
22037,45,South Carolina,2010,8,3580915,2179221,60.9,1937521,54.1,241700,11.1
22038,46,South Dakota,2010,8,618315,444504,71.9,422804,68.4,21700,4.9
22039,47,Tennessee,2010,8,4935322,3105998,62.9,2811416,57.0,294582,9.5
22040,48,Texas,2010,8,18653451,12287949,65.9,11294712,60.6,993237,8.1
22041,49,Utah,2010,8,1963071,1348321,68.7,1241798,63.3,106523,7.9
22042,50,Vermont,2010,8,507341,359635,70.9,337553,66.5,22082,6.1
22043,51,Virginia,2010,8,6175954,4168162,67.5,3868904,62.6,299258,7.2
22044,53,Washington,2010,8,5252718,3457191,65.8,3143795,59.9,313396,9.1
22045,54,West Virginia,2010,8,1483292,810504,54.6,741710,50.0,68794,8.5
22046,55,Wisconsin,2010,8,4436495,3077502,69.4,2825260,63.7,252242,8.2
22047,56,Wyoming,2010,8,434340,301540,69.4,281736,64.9,19804,6.6
22048,1,Alabama,2010,9,3710620,2216902,59.7,1993580,53.7,223322,10.1
22049,2,Alaska,2010,9,520706,361682,69.5,332846,63.9,28836,8.0
22050,4,Arizona,2010,9,4868640,3082127,63.3,2770279,56.9,311848,10.1
22051,5,Arkansas,2010,9,2240717,1357262,60.6,1250630,55.8,106632,7.9
22052,6,California,2010,9,28682473,18378828,64.1,16097746,56.1,2281082,12.4
22053,37,Los Angeles County,2010,9,7672668,4948434,64.5,4326130,56.4,622304,12.6
22054,8,Colorado,2010,9,3872252,2713611,70.1,2461710,63.6,251901,9.3
22055,9,Connecticut,2010,9,2813819,1919267,68.2,1736057,61.7,183210,9.5
22056,10,Delaware,2010,9,704947,439101,62.3,401788,57.0,37313,8.5
22057,11,District of Columbia,2010,9,507505,347532,68.5,313433,61.8,34099,9.8
22058,12,Florida,2010,9,15043725,9203325,61.2,8206908,54.6,996417,10.8
22059,13,Georgia,2010,9,7316156,4698525,64.2,4199495,57.4,499030,10.6
22060,15,Hawaii,2010,9,1046297,653928,62.5,609279,58.2,44649,6.8
22061,16,Idaho,2010,9,1168906,760571,65.1,695155,59.5,65416,8.6
22062,17,Illinois,2010,9,9907377,6596284,66.6,5936658,59.9,659626,10.0
22063,18,Indiana,2010,9,4977966,3173755,63.8,2862333,57.5,311422,9.8
22064,19,Iowa,2010,9,2364850,1672191,70.7,1571768,66.5,100423,6.0
22065,20,Kansas,2010,9,2152775,1499286,69.6,1396809,64.9,102477,6.8
22066,21,Kentucky,2010,9,3354938,2066702,61.6,1859754,55.4,206948,10.0
22067,22,Louisiana,2010,9,3451131,2090381,60.6,1928355,55.9,162026,7.8
22068,23,Maine,2010,9,1075651,697492,64.8,639857,59.5,57635,8.3
22069,24,Maryland,2010,9,4513628,3089416,68.4,2850163,63.1,239253,7.7
22070,25,Massachusetts,2010,9,5253897,3478753,66.2,3205662,61.0,273091,7.9
22071,26,Michigan,2010,9,7729079,4735269,61.3,4179731,54.1,555538,11.7
22072,27,Minnesota,2010,9,4123243,2942201,71.4,2727753,66.2,214448,7.3
22073,28,Mississippi,2010,9,2236920,1341711,60.0,1210162,54.1,131549,9.8
22074,29,Missouri,2010,9,4632006,3042363,65.7,2755310,59.5,287053,9.4
22075,30,Montana,2010,9,779928,500372,64.2,465321,59.7,35051,7.0
22076,31,Nebraska,2010,9,1392543,993061,71.3,947558,68.0,45503,4.6
22077,32,Nevada,2010,9,2079628,1356846,65.2,1169573,56.2,187273,13.8
22078,33,New Hampshire,2010,9,1054596,739060,70.1,695941,66.0,43119,5.8
22079,34,New Jersey,2010,9,6887012,4552048,66.1,4118480,59.8,433568,9.5
22080,35,New Mexico,2010,9,1572465,928535,59.0,856477,54.5,72058,7.8
22081,36,New York,2010,9,15386072,9605787,62.4,8780710,57.1,825077,8.6
22082,51000,New York city,2010,9,6569929,3969585,60.4,3597978,54.8,371607,9.4
22083,37,North Carolina,2010,9,7346782,4623661,62.9,4144357,56.4,479304,10.4
22084,38,North Dakota,2010,9,526230,380880,72.4,367203,69.8,13677,3.6
22085,39,Ohio,2010,9,8975063,5846806,65.1,5270258,58.7,576548,9.9
22086,40,Oklahoma,2010,9,2849245,1764391,61.9,1653363,58.0,111028,6.3
22087,41,Oregon,2010,9,3039325,1996450,65.7,1783866,58.7,212584,10.6
22088,42,Pennsylvania,2010,9,10081106,6358506,63.1,5850062,58.0,508444,8.0
22089,44,Rhode Island,2010,9,842951,571043,67.7,505366,60.0,65677,11.5
22090,45,South Carolina,2010,9,3583858,2180881,60.9,1939615,54.1,241266,11.1
22091,46,South Dakota,2010,9,618888,444594,71.8,422872,68.3,21722,4.9
22092,47,Tennessee,2010,9,4939470,3105987,62.9,2809706,56.9,296281,9.5
22093,48,Texas,2010,9,18684832,12306687,65.9,11306167,60.5,1000520,8.1
22094,49,Utah,2010,9,1965965,1346821,68.5,1240547,63.1,106274,7.9
22095,50,Vermont,2010,9,507719,359493,70.8,337459,66.5,22034,6.1
22096,51,Virginia,2010,9,6182352,4169589,67.4,3871974,62.6,297615,7.1
22097,53,Washington,2010,9,5258655,3456058,65.7,3141316,59.7,314742,9.1
22098,54,West Virginia,2010,9,1483823,810266,54.6,740860,49.9,69406,8.6
22099,55,Wisconsin,2010,9,4439156,3076543,69.3,2825612,63.7,250931,8.2
22100,56,Wyoming,2010,9,434583,301652,69.4,281862,64.9,19790,6.6
22101,1,Alabama,2010,10,3712775,2217869,59.7,1993177,53.7,224692,10.1
22102,2,Alaska,2010,10,521665,362226,69.4,333152,63.9,29074,8.0
22103,4,Arizona,2010,10,4875453,3076852,63.1,2766599,56.7,310253,10.1
22104,5,Arkansas,2010,10,2242644,1356803,60.5,1249134,55.7,107669,7.9
22105,6,California,2010,10,28715259,18378713,64.0,16092500,56.0,2286213,12.4
22106,37,Los Angeles County,2010,10,7678861,4950288,64.5,4325771,56.3,624517,12.6
22107,8,Colorado,2010,10,3878447,2714795,70.0,2460636,63.4,254159,9.4
22108,9,Connecticut,2010,10,2815960,1919649,68.2,1735952,61.6,183697,9.6
22109,10,Delaware,2010,10,705737,439480,62.3,402336,57.0,37144,8.5
22110,11,District of Columbia,2010,10,508603,347817,68.4,313491,61.6,34326,9.9
22111,12,Florida,2010,10,15063974,9215892,61.2,8216792,54.5,999100,10.8
22112,13,Georgia,2010,10,7323865,4703944,64.2,4202054,57.4,501890,10.7
22113,15,Hawaii,2010,10,1047433,655653,62.6,610770,58.3,44883,6.8
22114,16,Idaho,2010,10,1170177,760364,65.0,695058,59.4,65306,8.6
22115,17,Illinois,2010,10,9913651,6592116,66.5,5939556,59.9,652560,9.9
22116,18,Indiana,2010,10,4981455,3170742,63.7,2863424,57.5,307318,9.7
22117,19,Iowa,2010,10,2366432,1673392,70.7,1572819,66.5,100573,6.0
22118,20,Kansas,2010,10,2154068,1499560,69.6,1396563,64.8,102997,6.9
22119,21,Kentucky,2010,10,3357264,2068269,61.6,1861137,55.4,207132,10.0
22120,22,Louisiana,2010,10,3454715,2089083,60.5,1925719,55.7,163364,7.8
22121,23,Maine,2010,10,1076239,698162,64.9,640515,59.5,57647,8.3
22122,24,Maryland,2010,10,4518646,3091736,68.4,2852813,63.1,238923,7.7
22123,25,Massachusetts,2010,10,5259094,3480429,66.2,3208079,61.0,272350,7.8
22124,26,Michigan,2010,10,7733095,4717673,61.0,4177199,54.0,540474,11.5
22125,27,Minnesota,2010,10,4126763,2942469,71.3,2728215,66.1,214254,7.3
22126,28,Mississippi,2010,10,2238228,1344467,60.1,1212089,54.2,132378,9.8
22127,29,Missouri,2010,10,4634573,3043450,65.7,2755173,59.4,288277,9.5
22128,30,Montana,2010,10,780526,500038,64.1,464869,59.6,35169,7.0
22129,31,Nebraska,2010,10,1393532,993816,71.3,948117,68.0,45699,4.6
22130,32,Nevada,2010,10,2081102,1357352,65.2,1169345,56.2,188007,13.9
22131,33,New Hampshire,2010,10,1055320,738460,70.0,695479,65.9,42981,5.8
22132,34,New Jersey,2010,10,6891318,4551095,66.0,4116728,59.7,434367,9.5
22133,35,New Mexico,2010,10,1573940,927187,58.9,855710,54.4,71477,7.7
22134,36,New York,2010,10,15398285,9593183,62.3,8770596,57.0,822587,8.6
22135,51000,New York city,2010,10,6575986,3967015,60.3,3597685,54.7,369330,9.3
22136,37,North Carolina,2010,10,7355484,4626410,62.9,4144561,56.3,481849,10.4
22137,38,North Dakota,2010,10,527047,381637,72.4,367989,69.8,13648,3.6
22138,39,Ohio,2010,10,8978933,5840618,65.0,5269337,58.7,571281,9.8
22139,40,Oklahoma,2010,10,2851655,1764070,61.9,1653719,58.0,110351,6.3
22140,41,Oregon,2010,10,3042809,1998014,65.7,1786006,58.7,212008,10.6
22141,42,Pennsylvania,2010,10,10087177,6362019,63.1,5854037,58.0,507982,8.0
22142,44,Rhode Island,2010,10,843246,570297,67.6,504726,59.9,65571,11.5
22143,45,South Carolina,2010,10,3587326,2182059,60.8,1941633,54.1,240426,11.0
22144,46,South Dakota,2010,10,619458,444813,71.8,422952,68.3,21861,4.9
22145,47,Tennessee,2010,10,4943817,3106786,62.8,2808210,56.8,298576,9.6
22146,48,Texas,2010,10,18717463,12329159,65.9,11320132,60.5,1009027,8.2
22147,49,Utah,2010,10,1968852,1345724,68.4,1239726,63.0,105998,7.9
22148,50,Vermont,2010,10,508111,359468,70.7,337452,66.4,22016,6.1
22149,51,Virginia,2010,10,6190036,4172079,67.4,3876726,62.6,295353,7.1
22150,53,Washington,2010,10,5264988,3455291,65.6,3139893,59.6,315398,9.1
22151,54,West Virginia,2010,10,1484399,809927,54.6,740140,49.9,69787,8.6
22152,55,Wisconsin,2010,10,4441858,3076209,69.3,2826902,63.6,249307,8.1
22153,56,Wyoming,2010,10,434866,301921,69.4,282034,64.9,19887,6.6
22154,1,Alabama,2010,11,3714308,2217791,59.7,1992440,53.6,225351,10.2
22155,2,Alaska,2010,11,522685,362765,69.4,333546,63.8,29219,8.1
22156,4,Arizona,2010,11,4881581,3072209,62.9,2763909,56.6,308300,10.0
22157,5,Arkansas,2010,11,2244183,1356630,60.5,1248235,55.6,108395,8.0
22158,6,California,2010,11,28745035,18376501,63.9,16093722,56.0,2282779,12.4
22159,37,Los Angeles County,2010,11,7684790,4951379,64.4,4327135,56.3,624244,12.6
22160,8,Colorado,2010,11,3884216,2715531,69.9,2461626,63.4,253905,9.4
22161,9,Connecticut,2010,11,2817651,1919392,68.1,1735829,61.6,183563,9.6
22162,10,Delaware,2010,11,706439,439945,62.3,403158,57.1,36787,8.4
22163,11,District of Columbia,2010,11,509600,348530,68.4,314014,61.6,34516,9.9
22164,12,Florida,2010,11,15081696,9239476,61.3,8241889,54.6,997587,10.8
22165,13,Georgia,2010,11,7330672,4708019,64.2,4205813,57.4,502206,10.7
22166,15,Hawaii,2010,11,1048818,657494,62.7,612571,58.4,44923,6.8
22167,16,Idaho,2010,11,1171219,760441,64.9,695300,59.4,65141,8.6
22168,17,Illinois,2010,11,9918371,6584845,66.4,5940621,59.9,644224,9.8
22169,18,Indiana,2010,11,4984018,3168580,63.6,2867137,57.5,301443,9.5
22170,19,Iowa,2010,11,2367571,1675189,70.8,1574964,66.5,100225,6.0
22171,20,Kansas,2010,11,2155106,1499951,69.6,1396803,64.8,103148,6.9
22172,21,Kentucky,2010,11,3359139,2069007,61.6,1862657,55.5,206350,10.0
22173,22,Louisiana,2010,11,3457717,2088150,60.4,1924248,55.7,163902,7.8
22174,23,Maine,2010,11,1076699,698775,64.9,641355,59.6,57420,8.2
22175,24,Maryland,2010,11,4522968,3093338,68.4,2856158,63.1,237180,7.7
22176,25,Massachusetts,2010,11,5263454,3482203,66.2,3211354,61.0,270849,7.8
22177,26,Michigan,2010,11,7735723,4700743,60.8,4176364,54.0,524379,11.2
22178,27,Minnesota,2010,11,4129555,2942990,71.3,2730889,66.1,212101,7.2
22179,28,Mississippi,2010,11,2239207,1345720,60.1,1212871,54.2,132849,9.9
22180,29,Missouri,2010,11,4636373,3043917,65.7,2755917,59.4,288000,9.5
22181,30,Montana,2010,11,781026,499828,64.0,464588,59.5,35240,7.1
22182,31,Nebraska,2010,11,1394320,994951,71.4,949114,68.1,45837,4.6
22183,32,Nevada,2010,11,2082333,1357786,65.2,1169711,56.2,188075,13.9
22184,33,New Hampshire,2010,11,1055876,737754,69.9,695164,65.8,42590,5.8
22185,34,New Jersey,2010,11,6894517,4551441,66.0,4117046,59.7,434395,9.5
22186,35,New Mexico,2010,11,1575309,926179,58.8,855573,54.3,70606,7.6
22187,36,New York,2010,11,15407943,9581746,62.2,8764573,56.9,817173,8.5
22188,51000,New York city,2010,11,6581730,3965886,60.3,3599745,54.7,366141,9.2
22189,37,North Carolina,2010,11,7363571,4631812,62.9,4147506,56.3,484306,10.5
22190,38,North Dakota,2010,11,527790,382500,72.5,368950,69.9,13550,3.5
22191,39,Ohio,2010,11,8981177,5834361,65.0,5271037,58.7,563324,9.7
22192,40,Oklahoma,2010,11,2853727,1763618,61.8,1654525,58.0,109093,6.2
22193,41,Oregon,2010,11,3045757,1999456,65.6,1789598,58.8,209858,10.5
22194,42,Pennsylvania,2010,11,10091215,6365866,63.1,5860034,58.1,505832,7.9
22195,44,Rhode Island,2010,11,843378,569337,67.5,504107,59.8,65230,11.5
22196,45,South Carolina,2010,11,3590363,2182565,60.8,1943658,54.1,238907,10.9
22197,46,South Dakota,2010,11,619991,445167,71.8,423105,68.2,22062,5.0
22198,47,Tennessee,2010,11,4947403,3109113,62.8,2809060,56.8,300053,9.7
22199,48,Texas,2010,11,18748043,12352386,65.9,11337423,60.5,1014963,8.2
22200,49,Utah,2010,11,1971498,1345016,68.2,1239409,62.9,105607,7.9
22201,50,Vermont,2010,11,508419,359473,70.7,337528,66.4,21945,6.1
22202,51,Virginia,2010,11,6197094,4175447,67.4,3883599,62.7,291848,7.0
22203,53,Washington,2010,11,5270758,3453762,65.5,3139343,59.6,314419,9.1
22204,54,West Virginia,2010,11,1484694,809442,54.5,739736,49.8,69706,8.6
22205,55,Wisconsin,2010,11,4443782,3075716,69.2,2829157,63.7,246559,8.0
22206,56,Wyoming,2010,11,435098,302247,69.5,282256,64.9,19991,6.6
22207,1,Alabama,2010,12,3715741,2216409,59.6,1991718,53.6,224691,10.1
22208,2,Alaska,2010,12,523689,363140,69.3,333936,63.8,29204,8.0
22209,4,Arizona,2010,12,4887492,3067605,62.8,2762374,56.5,305231,10.0
22210,5,Arkansas,2010,12,2245614,1356570,60.4,1247898,55.6,108672,8.0
22211,6,California,2010,12,28773773,18370136,63.8,16100812,56.0,2269324,12.4
22212,37,Los Angeles County,2010,12,7690961,4951137,64.4,4329985,56.3,621152,12.5
22213,8,Colorado,2010,12,3889801,2715890,69.8,2464572,63.4,251318,9.3
22214,9,Connecticut,2010,12,2819242,1918366,68.0,1735774,61.6,182592,9.5
22215,10,Delaware,2010,12,707142,440553,62.3,404310,57.2,36243,8.2
22216,11,District of Columbia,2010,12,510605,349451,68.4,314772,61.6,34679,9.9
22217,12,Florida,2010,12,15098874,9245364,61.2,8253492,54.7,991872,10.7
22218,13,Georgia,2010,12,7337313,4709976,64.2,4210339,57.4,499637,10.6
22219,15,Hawaii,2010,12,1050130,659209,62.8,614428,58.5,44781,6.8
22220,16,Idaho,2010,12,1172254,760670,64.9,695790,59.4,64880,8.5
22221,17,Illinois,2010,12,9922695,6573920,66.3,5938573,59.8,635347,9.7
22222,18,Indiana,2010,12,4986382,3167428,63.5,2873191,57.6,294237,9.3
22223,19,Iowa,2010,12,2368633,1676546,70.8,1577238,66.6,99308,5.9
22224,20,Kansas,2010,12,2156053,1500190,69.6,1397503,64.8,102687,6.8
22225,21,Kentucky,2010,12,3360884,2068709,61.6,1864297,55.5,204412,9.9
22226,22,Louisiana,2010,12,3460659,2087244,60.3,1923828,55.6,163416,7.8
22227,23,Maine,2010,12,1077041,699099,64.9,642145,59.6,56954,8.1
22228,24,Maryland,2010,12,4527177,3093874,68.3,2859411,63.2,234463,7.6
22229,25,Massachusetts,2010,12,5267534,3483339,66.1,3215075,61.0,268264,7.7
22230,26,Michigan,2010,12,7738064,4684248,60.5,4176837,54.0,507411,10.8
22231,27,Minnesota,2010,12,4132148,2943772,71.2,2735520,66.2,208252,7.1
22232,28,Mississippi,2010,12,2240112,1346211,60.1,1213311,54.2,132900,9.9
22233,29,Missouri,2010,12,4637996,3043280,65.6,2757397,59.5,285883,9.4
22234,30,Montana,2010,12,781473,499719,63.9,464553,59.4,35166,7.0
22235,31,Nebraska,2010,12,1395040,996345,71.4,950496,68.1,45849,4.6
22236,32,Nevada,2010,12,2083488,1357880,65.2,1170535,56.2,187345,13.8
22237,33,New Hampshire,2010,12,1056397,737034,69.8,695099,65.8,41935,5.7
22238,34,New Jersey,2010,12,6897454,4552026,66.0,4118834,59.7,433192,9.5
22239,35,New Mexico,2010,12,1576536,925418,58.7,855971,54.3,69447,7.5
22240,36,New York,2010,12,15417171,9570220,62.1,8761434,56.8,808786,8.5
22241,51000,New York city,2010,12,6587712,3965254,60.2,3603171,54.7,362083,9.1
22242,37,North Carolina,2010,12,7371460,4636964,62.9,4152239,56.3,484725,10.5
22243,38,North Dakota,2010,12,528488,383322,72.5,369920,70.0,13402,3.5
22244,39,Ohio,2010,12,8983084,5826065,64.9,5273672,58.7,552393,9.5
22245,40,Oklahoma,2010,12,2855615,1762867,61.7,1655823,58.0,107044,6.1
22246,41,Oregon,2010,12,3048548,2000082,65.6,1794045,58.8,206037,10.3
22247,42,Pennsylvania,2010,12,10094881,6367685,63.1,5866464,58.1,501221,7.9
22248,44,Rhode Island,2010,12,843490,568158,67.4,503571,59.7,64587,11.4
22249,45,South Carolina,2010,12,3593299,2182283,60.7,1945344,54.1,236939,10.9
22250,46,South Dakota,2010,12,620480,445503,71.8,423307,68.2,22196,5.0
22251,47,Tennessee,2010,12,4950759,3112714,62.9,2812682,56.8,300032,9.6
22252,48,Texas,2010,12,18777822,12372836,65.9,11356570,60.5,1016266,8.2
22253,49,Utah,2010,12,1974065,1344606,68.1,1239497,62.8,105109,7.8
22254,50,Vermont,2010,12,508692,359459,70.7,337650,66.4,21809,6.1
22255,51,Virginia,2010,12,6203808,4179321,67.4,3892116,62.7,287205,6.9
22256,53,Washington,2010,12,5276239,3450811,65.4,3139125,59.5,311686,9.0
22257,54,West Virginia,2010,12,1484911,808714,54.5,739615,49.8,69099,8.5
22258,55,Wisconsin,2010,12,4445481,3074471,69.2,2831638,63.7,242833,7.9
22259,56,Wyoming,2010,12,435291,302487,69.5,282475,64.9,20012,6.6
22260,1,Alabama,2011,1,3717148,2214624,59.6,1991574,53.6,223050,10.1
